VAR,Variable,COU,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2013,2013,PC,Percentage,0,Units,,,96.6,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2014,2014,PC,Percentage,0,Units,,,96.7,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2015,2015,PC,Percentage,0,Units,,,96.8,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2016,2016,PC,Percentage,0,Units,,,96.8,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2017,2017,PC,Percentage,0,Units,,,96.69999695,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,1970,1970,PC,Percentage,0,Units,,,3.799999952,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,1980,1980,PC,Percentage,0,Units,,,22.89999962,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2000,2000,PC,Percentage,0,Units,,,41.16740036,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2005,2005,PC,Percentage,0,Units,,,54.39670181,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2010,2010,PC,Percentage,0,Units,,,74.9759545,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2011,2011,PC,Percentage,0,Units,,,77.19466117,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2012,2012,PC,Percentage,0,Units,,,75,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2013,2013,PC,Percentage,0,Units,,,76.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2014,2014,PC,Percentage,0,Units,,,78.3,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2015,2015,PC,Percentage,0,Units,,,80.4,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2016,2016,PC,Percentage,0,Units,,,81.9,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),BEL,Belgium,2017,2017,PC,Percentage,0,Units,,,83,,
INDEPDTR,Population connected to independent treatment,GRC,Greece,2010,2010,PC,Percentage,0,Units,,,0,,
INDEPDTR,Population connected to independent treatment,GRC,Greece,2011,2011,PC,Percentage,0,Units,,,0,,
INDEPDTR,Population connected to independent treatment,GRC,Greece,2012,2012,PC,Percentage,0,Units,,,0,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),LUX,Luxembourg,1990,1990,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),LUX,Luxembourg,2010,2010,PC,Percentage,0,Units,,,98.7,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),LUX,Luxembourg,2011,2011,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),LUX,Luxembourg,2012,2012,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),LUX,Luxembourg,2013,2013,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),LUX,Luxembourg,2014,2014,PC,Percentage,0,Units,,,99,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),LUX,Luxembourg,2015,2015,PC,Percentage,0,Units,,,98.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,1990,1990,PC,Percentage,0,Units,,,80,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2000,2000,PC,Percentage,0,Units,,,80.8,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2005,2005,PC,Percentage,0,Units,,,81.3,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2010,2010,PC,Percentage,0,Units,,,81.8,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2011,2011,PC,Percentage,0,Units,,,82,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2012,2012,PC,Percentage,0,Units,,,82,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2013,2013,PC,Percentage,0,Units,,,82,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2014,2014,PC,Percentage,0,Units,,,82,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2015,2015,PC,Percentage,0,Units,,,84.1,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NZL,New Zealand,2016,2016,PC,Percentage,0,Units,,,84.1,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,1980,1980,PC,Percentage,0,Units,,,0,E,Estimated value
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,1990,1990,PC,Percentage,0,Units,,,0,E,Estimated value
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2000,2000,PC,Percentage,0,Units,,,0,E,Estimated value
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2005,2005,PC,Percentage,0,Units,,,0,E,Estimated value
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2010,2010,PC,Percentage,0,Units,,,0,E,Estimated value
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2011,2011,PC,Percentage,0,Units,,,0,E,Estimated value
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2012,2012,PC,Percentage,0,Units,,,0,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2013,2013,PC,Percentage,0,Units,,,0,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2014,2014,PC,Percentage,0,Units,,,0,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2015,2015,PC,Percentage,0,Units,,,0,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,JPN,Japan,2016,2016,PC,Percentage,0,Units,,,0,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2000,2000,PC,Percentage,0,Units,,,71.42000122,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2005,2005,PC,Percentage,0,Units,,,85.12000122,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2010,2010,PC,Percentage,0,Units,,,86.93166351,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2011,2011,PC,Percentage,0,Units,,,89.59101868,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,88.91999817,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2013,2013,PC,Percentage,0,Units,,,90.31999969,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2014,2014,PC,Percentage,0,Units,,,90.51999664,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2015,2015,PC,Percentage,0,Units,,,91.72000122,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2016,2016,PC,Percentage,0,Units,,,92,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVN,Slovenia,2017,2017,PC,Percentage,0,Units,,,95.7,,
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,1980,1980,PC,Percentage,0,Units,,,34.59999847,,
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,1990,1990,PC,Percentage,0,Units,,,2.299999952,E,Estimated value
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2000,2000,PC,Percentage,0,Units,,,2.4,E,Estimated value
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2005,2005,PC,Percentage,0,Units,,,2.4,,
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2010,2010,PC,Percentage,0,Units,,,2.4,,
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2011,2011,PC,Percentage,0,Units,,,2.4,,
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2012,2012,PC,Percentage,0,Units,,,0,E,Estimated value
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2013,2013,PC,Percentage,0,Units,,,0,E,Estimated value
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2014,2014,PC,Percentage,0,Units,,,0,E,Estimated value
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2015,2015,PC,Percentage,0,Units,,,0,E,Estimated value
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2016,2016,PC,Percentage,0,Units,,,0,E,Estimated value
INDEPDTR,Population connected to independent treatment,CZE,Czech Republic,2017,2017,PC,Percentage,0,Units,,,0,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),ISL,Iceland,1990,1990,PC,Percentage,0,Units,,,6,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),ISL,Iceland,2000,2000,PC,Percentage,0,Units,,,39,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),ISL,Iceland,2005,2005,PC,Percentage,0,Units,,,63,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),ISL,Iceland,2010,2010,PC,Percentage,0,Units,,,73,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,1970,1970,PC,Percentage,0,Units,,,16,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,1980,1980,PC,Percentage,0,Units,,,30,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,1990,1990,PC,Percentage,0,Units,,,44,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2000,2000,PC,Percentage,0,Units,,,62,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2005,2005,PC,Percentage,0,Units,,,69.25640106,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2010,2010,PC,Percentage,0,Units,,,75.09999847,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2011,2011,PC,Percentage,0,Units,,,75.80000305,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2012,2012,PC,Percentage,0,Units,,,76.3,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2013,2013,PC,Percentage,0,Units,,,77,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2014,2014,PC,Percentage,0,Units,,,77.6,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2015,2015,PC,Percentage,0,Units,,,77.8,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),JPN,Japan,2016,2016,PC,Percentage,0,Units,,,78.3,,
PUBADVTR,Tertiary treatment,GBR-ENGWLS,England and Wales,1980,1980,PC,Percentage,0,Units,,,25,,
PUBADVTR,Tertiary treatment,GBR-ENGWLS,England and Wales,1990,1990,PC,Percentage,0,Units,,,14,,
PUBADVTR,Tertiary treatment,GBR-ENGWLS,England and Wales,2000,2000,PC,Percentage,0,Units,,,27,,
PUBADVTR,Tertiary treatment,GBR-ENGWLS,England and Wales,2005,2005,PC,Percentage,0,Units,,,42.9,,
PUBADVTR,Tertiary treatment,GBR-ENGWLS,England and Wales,2010,2010,PC,Percentage,0,Units,,,49.9,,
PUBADVTR,Tertiary treatment,GBR-ENGWLS,England and Wales,2014,2014,PC,Percentage,0,Units,,,56.9,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,1980,1980,PC,Percentage,0,Units,,,27.31999969,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,1990,1990,PC,Percentage,0,Units,,,43.06,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2000,2000,PC,Percentage,0,Units,,,50.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2005,2005,PC,Percentage,0,Units,,,55.15999985,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2010,2010,PC,Percentage,0,Units,,,58.93000031,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2011,2011,PC,Percentage,0,Units,,,59.97999954,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,61.02000046,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2013,2013,PC,Percentage,0,Units,,,62.09,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2014,2014,PC,Percentage,0,Units,,,63.69,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2015,2015,PC,Percentage,0,Units,,,64.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2016,2016,PC,Percentage,0,Units,,,65.83,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),SVK,Slovak Republic,2017,2017,PC,Percentage,0,Units,,,67.2,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),KOR,Korea,1990,1990,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),KOR,Korea,2000,2000,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),KOR,Korea,2005,2005,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),KOR,Korea,2010,2010,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),KOR,Korea,2011,2011,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),KOR,Korea,2012,2012,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),KOR,Korea,2013,2013,PC,Percentage,0,Units,,,100,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GRC,Greece,2010,2010,PC,Percentage,0,Units,,,87.4,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GRC,Greece,2011,2011,PC,Percentage,0,Units,,,88.2,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GRC,Greece,2012,2012,PC,Percentage,0,Units,,,92.03,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GRC,Greece,2013,2013,PC,Percentage,0,Units,,,92.83,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GRC,Greece,2014,2014,PC,Percentage,0,Units,,,92.83,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GRC,Greece,2015,2015,PC,Percentage,0,Units,,,93.4,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GRC,Greece,2016,2016,PC,Percentage,0,Units,,,93.44,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2000,2000,PC,Percentage,0,Units,,,26.29999924,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2005,2005,PC,Percentage,0,Units,,,42.09999847,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2010,2010,PC,Percentage,0,Units,,,52.09999847,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,58.29999924,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2013,2013,PC,Percentage,0,Units,,,63.70000076,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2014,2014,PC,Percentage,0,Units,,,64,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2015,2015,PC,Percentage,0,Units,,,69.90000153,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),TUR,Turkey,2016,2016,PC,Percentage,0,Units,,,70.69999695,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,1970,1970,PC,Percentage,0,Units,,,44,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,1980,1980,PC,Percentage,0,Units,,,72.40000153,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,1990,1990,PC,Percentage,0,Units,,,94,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,2000,2000,PC,Percentage,0,Units,,,98.15000153,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,2005,2005,PC,Percentage,0,Units,,,99,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,2010,2010,PC,Percentage,0,Units,,,99.3,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,2011,2011,PC,Percentage,0,Units,,,99.4,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,99.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,2013,2013,PC,Percentage,0,Units,,,99.4,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),NLD,Netherlands,2014,2014,PC,Percentage,0,Units,,,99.4,,
